Time;air_temperature;dewpoint;wind_direction;wind_speed;ambient_pressure;PM10;PM2.5;;
03/05/2017 07:00;NULL;NULL;NULL;NULL;861,58;76.98;16.64;;
03/05/2017 08:00;NULL;NULL;NULL;NULL;860,98;60.63;17;;
03/05/2017 09:00;NULL;NULL;NULL;NULL;860,79;66.6;17.11;;
03/05/2017 10:00;NULL;NULL;NULL;NULL;860,78;94.55;16.47;;
03/05/2017 11:00;NULL;NULL;NULL;NULL;860,68;94.5;15.77;;
03/05/2017 12:00;NULL;NULL;NULL;NULL;860,89;84.39;14.67;;
03/05/2017 13:00;NULL;NULL;NULL;NULL;861,15;81.94;15.54;;
03/05/2017 14:00;NULL;NULL;NULL;NULL;861,31;88.03;14.73;;
03/05/2017 15:00;NULL;NULL;NULL;NULL;861,31;87.72;15.58;;
03/05/2017 16:00;NULL;NULL;NULL;NULL;861,23;75.4;14.27;;
03/05/2017 17:00;NULL;NULL;NULL;NULL;861,18;73.89;14.47;;
03/05/2017 18:00;NULL;NULL;NULL;NULL;861,23;64.04;14.23;;
03/05/2017 19:00;NULL;NULL;NULL;NULL;861,38;52.9;14.39;;
03/05/2017 20:00;NULL;NULL;NULL;NULL;861,42;43.05;13.27;;
03/05/2017 21:00;NULL;NULL;NULL;NULL;861,28;43.17;13.68;;
03/05/2017 22:00;NULL;NULL;NULL;NULL;861,44;49.19;14.04;;
03/05/2017 23:00;NULL;NULL;NULL;NULL;861,33;46.21;14.46;;
03/06/2017 00:00;NULL;NULL;NULL;NULL;861,24;35.92;13.99;;
03/06/2017 01:00;NULL;NULL;NULL;NULL;861,43;37.15;13.7;;
03/06/2017 02:00;NULL;NULL;NULL;NULL;861,48;38.73;13.16;;
03/06/2017 03:00;NULL;NULL;NULL;NULL;861,63;33.66;12.55;;
03/06/2017 04:00;NULL;NULL;NULL;NULL;861,49;28.52;12.12;;
03/06/2017 05:00;NULL;NULL;NULL;NULL;861,26;28.08;12.07;;
03/06/2017 06:00;NULL;NULL;NULL;NULL;860,82;42.21;13.03;;
03/06/2017 07:00;NULL;NULL;NULL;NULL;860,04;41.83;13.16;;
03/06/2017 08:00;NULL;NULL;NULL;NULL;859,42;59.44;15.12;;
03/06/2017 09:00;NULL;NULL;NULL;NULL;859,14;92.53;18.09;;
03/06/2017 10:00;NULL;NULL;NULL;NULL;859,05;92.2;17.36;;
03/06/2017 11:00;NULL;NULL;NULL;NULL;859,16;87.9;16.12;;
03/06/2017 12:00;NULL;NULL;NULL;NULL;859,43;92.54;15.74;;
03/06/2017 13:00;NULL;NULL;NULL;NULL;859,77;90.42;15.77;;
03/06/2017 14:00;NULL;NULL;NULL;NULL;859,91;86.62;15.55;;
03/06/2017 15:00;NULL;NULL;NULL;NULL;859,55;90.4;15.93;;
03/06/2017 16:00;NULL;NULL;NULL;NULL;859,52;68.28;15.26;;
03/06/2017 17:00;NULL;NULL;NULL;NULL;859,40;84.3;16.11;;
03/06/2017 18:00;NULL;NULL;NULL;NULL;859,63;66.99;15.23;;
03/06/2017 19:00;NULL;NULL;NULL;NULL;859,52;79.2;15.7;;
03/06/2017 20:00;NULL;NULL;NULL;NULL;859,06;67.26;15.99;;
03/06/2017 21:00;NULL;NULL;NULL;NULL;858,55;78.28;18.31;;
03/06/2017 22:00;NULL;NULL;NULL;NULL;858,26;63.23;15.41;;
03/06/2017 23:00;NULL;NULL;NULL;NULL;857,88;58.43;15.62;;
03/07/2017 00:00;NULL;NULL;NULL;NULL;857,37;42.45;14.53;;
03/07/2017 01:00;NULL;NULL;NULL;NULL;857,24;50.88;15.9;;
03/07/2017 02:00;NULL;NULL;NULL;NULL;857,15;40.88;15.54;;
03/07/2017 03:00;NULL;NULL;NULL;NULL;856,70;31.98;14.21;;
03/07/2017 04:00;NULL;NULL;NULL;NULL;856,20;31.35;14.48;;
03/07/2017 05:00;NULL;NULL;NULL;NULL;855,84;36.21;16.96;;
03/07/2017 06:00;NULL;NULL;NULL;NULL;855,38;37.64;16.19;;
03/07/2017 07:00;NULL;NULL;NULL;NULL;855,32;56.24;17.55;;
03/07/2017 08:00;NULL;NULL;NULL;NULL;855,33;81.08;19.92;;
03/07/2017 09:00;NULL;NULL;NULL;NULL;855,07;77.36;20.9;;
03/07/2017 10:00;NULL;NULL;NULL;NULL;854,60;73.19;19.28;;
03/07/2017 11:00;NULL;NULL;NULL;NULL;855,08;86.81;17.87;;
03/07/2017 12:00;NULL;NULL;NULL;NULL;855,47;85.01;17.74;;
03/07/2017 13:00;NULL;NULL;NULL;NULL;855,83;82.68;17.38;;
03/07/2017 14:00;NULL;NULL;NULL;NULL;856,18;84.96;18.27;;
03/07/2017 15:00;NULL;NULL;NULL;NULL;856,25;79.73;19.27;;
03/07/2017 16:00;NULL;NULL;NULL;NULL;856,51;79.93;19.52;;
03/07/2017 17:00;NULL;NULL;NULL;NULL;856,55;84.16;18.65;;
03/07/2017 18:00;NULL;NULL;NULL;NULL;856,60;69.83;17.37;;
03/07/2017 19:00;NULL;NULL;NULL;NULL;856,88;66.52;17.34;;
03/07/2017 20:00;NULL;NULL;NULL;NULL;857,03;61.55;16.81;;
03/07/2017 21:00;NULL;NULL;NULL;NULL;857,44;85.22;20.11;;
03/07/2017 22:00;NULL;NULL;NULL;NULL;858,02;67.82;17.91;;
03/07/2017 23:00;NULL;NULL;NULL;NULL;858,92;78.98;19.19;;
03/08/2017 00:00;NULL;NULL;NULL;NULL;859,50;76.85;19.72;;
03/08/2017 01:00;NULL;NULL;NULL;NULL;860,12;52.32;18.55;;
03/08/2017 02:00;NULL;NULL;NULL;NULL;860,72;43.8;17.06;;
03/08/2017 03:00;NULL;NULL;NULL;NULL;861,22;38.09;17.2;;
03/08/2017 04:00;NULL;NULL;NULL;NULL;861,63;38.86;17.82;;
03/08/2017 05:00;NULL;NULL;NULL;NULL;861,58;35.1;16.74;;
03/08/2017 06:00;NULL;NULL;NULL;NULL;861,39;41.59;17.52;;
03/08/2017 07:00;NULL;NULL;NULL;NULL;861,23;58.99;19.22;;
03/08/2017 08:00;NULL;NULL;NULL;NULL;861,05;75.57;21.29;;
03/08/2017 09:00;NULL;NULL;NULL;NULL;861,24;72.14;21.79;;
03/08/2017 10:00;NULL;NULL;NULL;NULL;861,53;71.67;20.52;;
03/08/2017 11:00;NULL;NULL;NULL;NULL;861,85;78.7;19.13;;
03/08/2017 12:00;NULL;NULL;NULL;NULL;862,37;79.4;18.83;;
03/08/2017 13:00;NULL;NULL;NULL;NULL;862,36;66.97;17.44;;
03/08/2017 14:00;NULL;NULL;NULL;NULL;862,64;72.41;18.77;;
03/08/2017 15:00;NULL;NULL;NULL;NULL;863,00;81.95;21.21;;
03/08/2017 16:00;NULL;NULL;NULL;NULL;863,03;70.6;20.94;;
03/08/2017 17:00;NULL;NULL;NULL;NULL;863,17;52.2;19.64;;
03/08/2017 18:00;9.5;-3.29;68.1;2.02;863,01;82.05;20.22;;
03/08/2017 19:00;9.2;-3.55;351.98;2.11;862,69;75.37;19.32;;
03/08/2017 20:00;9.01;-3.65;323.63;1.26;862,14;73.12;18.04;;
03/08/2017 21:00;8.33;-3.39;118.52;0.75;861,81;61.37;18.74;;
03/08/2017 22:00;7.75;-3.15;56.14;0.77;861,85;69.96;19.99;;
03/08/2017 23:00;7.21;-2.48;43.79;1.71;861,79;65.56;19.38;;
03/09/2017 00:00;6.52;-2.1;20.2;2.15;861,86;54.02;17.01;;
03/09/2017 01:00;5.75;-1.64;29.13;2.09;861,86;45;16.64;;
03/09/2017 02:00;5.24;-1.23;32.41;2.41;861,92;36.9;15.89;;
03/09/2017 03:00;4.72;-1.2;19.35;2.58;861,92;34.08;16.52;;
03/09/2017 04:00;4.47;-1.17;20.71;2.6;861,76;44.96;18.09;;
03/09/2017 05:00;4.43;-1.07;28.22;2.19;861,55;33.95;17.13;;
03/09/2017 06:00;3.99;-1.35;33.69;2.13;861,13;41.31;18.98;;
03/09/2017 07:00;3.8;-1.71;31.97;1.81;860,34;64.95;20.35;;
03/09/2017 08:00;4.14;-1.49;23.95;2.51;859,77;71.07;20.62;;
03/09/2017 09:00;5.13;-1.3;19.7;2.56;859,45;64.48;20.5;;
03/09/2017 10:00;6.59;-1.39;28.11;2.3;859,16;76.13;21.31;;
03/09/2017 11:00;8.13;-2.42;32.1;2.36;858,95;78.03;19.47;;
03/09/2017 12:00;9.27;-3.42;39.29;1.93;858,58;73.54;19.55;;
03/09/2017 13:00;10.05;-4.99;11;0.36;858,78;70.73;19.4;;
03/09/2017 14:00;11.04;-4.86;108.14;1.38;858,93;63.79;19.76;;
03/09/2017 15:00;10.98;-5.11;295.49;0.82;859,22;78.65;22.17;;
03/09/2017 16:00;11.71;-5.25;354.7;0.16;859,00;80.95;22.67;;
03/09/2017 17:00;11.28;-5.48;193.33;1.1;858,87;64.23;21.56;;
03/09/2017 18:00;10.94;-5.86;242.28;0.86;858,56;65.02;22.06;;
03/09/2017 19:00;9.74;-5.42;234.48;0.65;858,37;61.38;20.49;;
03/09/2017 20:00;8.5;-3.94;222.23;0.17;858,36;83.93;23.03;;
03/09/2017 21:00;8.85;-3.78;32.99;1.61;858,18;86.89;20.36;;
03/09/2017 22:00;7.14;-2.81;61.38;1.66;858,23;92.22;23.45;;
03/09/2017 23:00;6.42;-3.26;57.43;1.63;858,46;75.62;23;;
03/10/2017 00:00;5.73;-3.42;57.83;2.16;858,42;75.97;23.66;;
03/10/2017 01:00;5.33;-3.53;39.78;1.93;858,88;57.76;21.21;;
03/10/2017 02:00;4.89;-3.63;28.15;1.96;859,29;51.82;21.64;;
03/10/2017 03:00;4.4;-3.7;26.58;2.17;859,95;42.69;19.75;;
03/10/2017 04:00;3.88;-3.68;40.86;1.83;860,09;39.59;19.96;;
03/10/2017 05:00;3.56;-4.19;32.73;2.17;859,75;42.96;20.53;;
03/10/2017 06:00;3.35;-3.55;33.27;2.18;859,17;38.07;19.32;;
03/10/2017 07:00;2.87;-3.38;34.57;2.14;858,54;58.55;21.62;;
03/10/2017 08:00;3.32;-3.35;26.48;2.35;858,00;59.56;22.41;;
03/10/2017 09:00;4.92;-3.34;28.45;2.77;857,73;73.54;21.81;;
03/10/2017 10:00;6.57;-3.6;25.62;2.61;857,71;73.55;21.89;;
03/10/2017 11:00;7.95;-3.74;18.73;2.67;857,55;65.74;21.95;;
03/10/2017 12:00;10.17;-4.26;27.9;0.84;857,06;76.75;22.57;;
03/10/2017 13:00;11.19;-3.59;153.56;0.58;856,86;80.64;25.41;;
03/10/2017 14:00;11.52;-3.07;199.87;0.9;857,23;58.62;26.74;;
03/10/2017 15:00;12;-2.89;293.98;0.92;856,99;64.34;28.01;;
03/10/2017 16:00;12.45;-3;201.38;0.76;856,39;61.21;28.83;;
03/10/2017 17:00;12.87;-3.11;243.6;0.77;855,82;76.09;31.31;;
03/10/2017 18:00;12.39;-2.91;314.91;0.59;855,58;81.31;29.74;;
03/10/2017 19:00;11.5;-2.59;1.44;2.62;855,58;74.01;22.14;;
03/10/2017 20:00;10.29;-2.6;31.46;2.21;855,20;70.2;21.29;;
03/10/2017 21:00;9.04;-2.77;17.86;2.09;854,62;67.02;20.47;;
03/10/2017 22:00;8.72;-2.45;30.72;2.05;854,44;65.72;20.37;;
03/10/2017 23:00;7.81;-1.96;37.57;2.16;854,61;57.4;19.75;;
03/11/2017 00:00;7.71;-1.73;36.81;1.69;854,82;55.34;19.34;;
03/11/2017 01:00;7.64;-1.84;37.34;2.07;855,09;49.83;18.72;;
03/11/2017 02:00;7.36;-2.13;39.4;2.44;855,02;38.87;17.79;;
03/11/2017 03:00;7.03;-2.3;24.06;2.62;854,93;39.66;17.57;;
03/11/2017 04:00;7.25;-2.57;41.75;2.86;854,86;43.78;17.48;;
03/11/2017 05:00;6.83;-2.26;42.02;3.17;854,43;48.58;17.52;;
03/11/2017 06:00;7.15;-2.03;33.84;2.57;853,93;42.02;17.38;;
03/11/2017 07:00;6.93;-1.62;40.07;2.55;853,25;55.18;19.94;;
03/11/2017 08:00;7.71;-0.77;28.39;2.65;852,78;71.31;21.07;;
03/11/2017 09:00;8.62;-0.38;30.48;3.16;852,34;74.29;20.58;;
03/11/2017 10:00;9.65;0.01;17.16;4.26;852,07;85.89;20.18;;
03/11/2017 11:00;11.09;0.99;17.58;4.2;852,09;94.58;20.11;;
03/11/2017 12:00;12.42;1.12;13.01;4.25;852,32;88.99;20.1;;
03/11/2017 13:00;13.45;0.37;8.76;3.32;853,09;77.11;19.81;;
03/11/2017 14:00;12.72;0.45;40.48;1.22;853,35;84.57;22;;
03/11/2017 15:00;9.3;3.86;189.61;2.43;853,36;65.68;25.72;;
03/11/2017 16:00;7.31;4.89;232.64;1.26;853,24;1078.43;37.7;;
03/11/2017 17:00;6.79;5.28;218.35;1.32;853,17;677.09;24.92;;
03/11/2017 18:00;6.65;5.55;301.4;1.62;853,30;66.76;18.99;;
03/11/2017 19:00;6.69;4.82;272.18;1.14;853,34;37.17;15.85;;
03/11/2017 20:00;6.42;4.51;189.01;0.81;853,40;36.61;14.75;;
03/11/2017 21:00;6.09;4.82;303.14;1.18;853,58;58.11;17.25;;
03/11/2017 22:00;5.97;4.33;301.99;0.93;854,73;48.45;17.01;;
03/11/2017 23:00;5.55;3.7;151.9;0.23;855,38;32.01;17.16;;
03/12/2017 00:00;5.82;3.36;29.28;1.22;855,82;33.29;18.67;;
03/12/2017 01:00;6.21;3.13;9.97;1.2;856,40;35.65;17.04;;
03/12/2017 02:00;5.94;2.77;20.13;1.18;856,92;32.45;17.65;;
03/12/2017 03:00;5.84;2.55;39.59;0.72;857,31;31.48;16.47;;
03/12/2017 04:00;5.22;2.26;57.49;0.31;857,62;33;17.95;;
03/12/2017 05:00;4.32;2.18;197.13;0.15;857,45;34.35;18.12;;
03/12/2017 06:00;3.8;2.19;243.26;0.22;857,39;37.55;19.38;;
03/12/2017 07:00;4.06;2.57;97.3;0.18;856,97;49.94;20.87;;
03/12/2017 08:00;4.77;3.05;250.25;0.5;856,69;42.67;20.46;;
03/12/2017 09:00;6.15;3.26;202.67;0.2;856,75;55.63;21.66;;
03/12/2017 10:00;8.08;3.12;254.87;0.7;857,02;80.89;23.81;;
03/12/2017 11:00;9.98;3.67;210.51;1.51;857,65;67.83;21.43;;
03/12/2017 12:00;12.35;1.09;184.23;3.01;858,07;63.47;18.1;;
03/12/2017 13:00;13.18;0.07;170.77;3.93;858,59;55.26;16.97;;
03/12/2017 14:00;13.56;-0.78;167.65;3.86;859,16;48.8;15.54;;
03/12/2017 15:00;13.79;-1.14;172.91;3.76;859,37;47.53;15.33;;
03/12/2017 16:00;14.18;-1.88;161.94;3.65;859,76;44.18;14.99;;
03/12/2017 17:00;13.92;-1.76;162.23;3.89;860,04;45.54;15.35;;
03/12/2017 18:00;13.27;-1.51;157.1;3.63;860,49;44.16;15.53;;
03/12/2017 19:00;12.23;-0.56;155.71;3.03;860,77;46.73;15.63;;
03/12/2017 20:00;11.23;-0.81;151.41;2.12;860,73;53.94;16.68;;
03/12/2017 21:00;10.32;-0.71;122.07;2.4;860,74;53.3;16.57;;
03/12/2017 22:00;9.71;-1.1;115.05;2.87;860,92;53.83;16.96;;
03/12/2017 23:00;9.1;-1.17;108.45;1.8;861,23;73.84;19.77;;
03/13/2017 00:00;8.34;-1.32;134.16;0.42;861,67;77.64;20.53;;
03/13/2017 01:00;7.56;-1.31;180.71;0.54;861,87;74.03;20.29;;
03/13/2017 02:00;6.62;-0.82;262.59;0.73;861,97;87.35;22.19;;
03/13/2017 03:00;5.14;-0.58;92.65;0.19;862,19;73.51;20.45;;
03/13/2017 04:00;5.4;-0.65;194.09;0.07;862,17;73.78;20.52;;
03/13/2017 05:00;5.92;-1.05;46.18;0.58;861,75;88.05;21.11;;
03/13/2017 06:00;6.31;-0.73;16.38;1.37;861,20;93.66;23.04;;
03/13/2017 07:00;5.94;-1.42;13.29;2.04;860,69;103.95;23.63;;
03/13/2017 08:00;6.65;-1.75;17.71;2.27;860,15;118.81;25.04;;
03/13/2017 09:00;8.49;-1.4;21.52;1.63;859,91;146.33;26.56;;
03/13/2017 10:00;10.31;-1.05;10.19;1.9;859,83;132.58;26.55;;
03/13/2017 11:00;10.8;-0.57;20.39;2.06;860,05;128.53;25.87;;
03/13/2017 12:00;10.94;-1.15;17.87;1.51;860,86;111.7;24.7;;
03/13/2017 13:00;11.68;-1.29;9.81;1.2;861,43;116.38;25.12;;
03/13/2017 14:00;11.98;-1.61;246.75;0.3;862,13;107.18;23.9;;
03/13/2017 15:00;11.48;-0.8;226.53;1.37;862,44;100.02;24.28;;
03/13/2017 16:00;11.05;0.15;239.95;1.49;862,24;101.81;26.5;;
03/13/2017 17:00;10.64;1.14;228.6;1.49;861,88;116.3;29.42;;
03/13/2017 18:00;9.52;1.87;186.93;1.79;861,69;88.56;29.36;;
03/13/2017 19:00;8.51;2.26;265.31;1.55;861,79;86.91;27.23;;
03/13/2017 20:00;7.44;2.5;225.52;1.32;861,79;71.82;25.52;;
03/13/2017 21:00;7.01;2.66;194.97;1.32;861,56;72.49;26.48;;
03/13/2017 22:00;6.78;2.9;170.58;1.27;861,42;57.18;22.15;;
03/13/2017 23:00;6.73;2.76;156;2.44;861,41;46.13;18.55;;
03/14/2017 00:00;6.69;2.54;189.82;0.97;861,30;50.23;19.24;;
03/14/2017 01:00;6.36;2.65;236.24;0.82;861,53;79.78;21.09;;
03/14/2017 02:00;6.07;2.82;248.72;0.67;861,89;1167.6;43.9;;
03/14/2017 03:00;5.88;3.05;280.53;1.05;862,07;555.73;38.69;;
03/14/2017 04:00;5.55;3.38;286.56;0.58;861,91;72.44;27.49;;
03/14/2017 05:00;5.32;3.03;241.24;0.32;861,53;71.48;26.04;;
03/14/2017 06:00;5.55;3.08;259.39;0.98;861,32;69.59;21.64;;
03/14/2017 07:00;5.22;2.96;184.44;0.97;861,18;57.85;20.89;;
03/14/2017 08:00;4.81;3.11;200.35;0.79;860,99;46.35;17.77;;
03/14/2017 09:00;4.84;3.47;247.16;0.86;860,97;44.28;19.68;;
03/14/2017 10:00;5.04;3.62;225.42;1.05;861,06;39.33;18.58;;
03/14/2017 11:00;6.21;3.81;234.34;0.69;861,39;49.11;18.55;;
03/14/2017 12:00;7.86;3.72;232.53;0.98;861,89;39.59;15.68;;
03/14/2017 13:00;8.88;3.87;256.93;1.29;862,48;44.83;15.37;;
03/14/2017 14:00;10.2;3.28;217.53;1.26;863,28;41.26;14.93;;
03/14/2017 15:00;11.65;1.04;193.37;2.34;863,67;45.37;14.45;;
03/14/2017 16:00;12.65;-0.99;162.75;3.91;863,95;54.75;13.92;;
03/14/2017 17:00;12.86;-3.89;170.85;3.27;864,07;39.69;12.57;;
03/14/2017 18:00;12.26;-4.16;169.12;2.7;864,12;37.13;12.68;;
03/14/2017 19:00;10.2;-2.76;192.28;1.19;863,98;52.76;16.41;;
03/14/2017 20:00;8.7;-2.4;181.56;0.5;863,83;53.68;19.28;;
03/14/2017 21:00;8.46;-2.45;122.04;0.58;863,64;81.95;22.57;;
03/14/2017 22:00;8.36;-2.41;133.68;0.49;863,76;135.44;29.75;;
03/14/2017 23:00;8.26;-1.61;107.75;0.59;864,17;102.77;28.98;;
03/15/2017 00:00;7.62;-1.63;165.84;0.79;864,74;43.8;15.22;;
03/15/2017 01:00;6.92;-1.49;245.58;0.52;865,39;70.56;25.36;;
03/15/2017 02:00;6.27;-1.24;268.85;0.47;865,83;78.57;30.14;;
03/15/2017 03:00;4.65;-1.11;244.26;0.39;865,87;74.09;27.43;;
03/15/2017 04:00;3.47;-1.43;164.26;0.37;865,72;56.47;25.37;;
03/15/2017 05:00;3.28;-1.5;186.65;0.32;865,61;73.08;26.08;;
03/15/2017 06:00;3.77;-1.28;212.87;0.05;865,77;89.9;26.74;;
03/15/2017 07:00;4.48;-2.01;36.48;0.74;865,52;97.26;22.91;;
03/15/2017 08:00;5.98;-2.22;7.39;1.09;865,21;95.48;22.39;;
03/15/2017 09:00;6.75;-1.02;297.33;1.11;865,34;130.75;27.27;;
03/15/2017 10:00;7.95;-0.83;279.15;1.24;865,48;102.38;24.34;;
03/15/2017 11:00;8.59;-0.59;256.63;1.34;865,84;76.91;22.67;;
03/15/2017 12:00;9.95;-1.19;210.27;1.7;866,20;48.2;18.5;;
03/15/2017 13:00;11.57;-3.54;142.86;3.16;866,76;51.19;14.02;;
03/15/2017 14:00;12.58;-3.96;157.48;4.6;867,49;63.36;14.13;;
03/15/2017 15:00;13.2;-3.45;153.39;4.38;867,85;56.13;13.7;;
03/15/2017 16:00;12.84;-3.51;154.61;4.99;867,88;54.63;13.7;;
03/15/2017 17:00;12.48;-2.19;147.53;4.5;867,70;49.95;14.6;;
03/15/2017 18:00;11.56;-0.71;138.32;4.06;867,50;40.22;13.72;;
03/15/2017 19:00;10.71;-0.98;141.68;3.33;867,28;42.1;13.88;;
03/15/2017 20:00;9.34;0.6;145.16;3.88;866,97;53.69;14.28;;
03/15/2017 21:00;8.77;0.68;160.07;1.94;866,46;31.19;13.15;;
03/15/2017 22:00;8.98;0.33;129.49;3.14;866,09;53.71;12.92;;
03/15/2017 23:00;8.54;0.25;133.92;2.42;865,99;28.18;11.54;;
03/16/2017 00:00;7.67;1.02;266.07;2.26;866,29;50.54;19.93;;
03/16/2017 01:00;6.69;2.19;227.95;1.02;866,50;41.55;15.11;;
03/16/2017 02:00;6.29;2.9;218.85;0.78;866,57;38.51;13.68;;
03/16/2017 03:00;5.61;3.59;259.45;0.97;866,32;30.9;14.56;;
03/16/2017 04:00;5.61;3.43;344.49;0.82;865,92;28.94;15.12;;
03/16/2017 05:00;6.12;2.96;14.77;0.7;865,25;27.07;14.12;;
03/16/2017 06:00;6.53;2.31;19.05;1.63;864,41;28.64;14.2;;
03/16/2017 07:00;6.67;2.22;32.39;2.12;863,52;36.52;15.05;;
03/16/2017 08:00;7.04;2.18;25.85;1.67;862,82;47.17;16.8;;
03/16/2017 09:00;7.69;1.9;25.31;1.31;862,23;58.74;17.68;;
03/16/2017 10:00;8.77;1.33;30.61;1.82;861,76;63.41;17.58;;
03/16/2017 11:00;10.02;1.21;23.8;2.2;861,52;65.91;17.66;;
03/16/2017 12:00;11.02;-0.36;99.31;1.61;861,53;76.49;17.4;;
03/16/2017 13:00;10.23;-1.39;151.57;6.11;861,83;95.48;17.9;;
03/16/2017 14:00;9.26;0.24;112.68;2.02;862,33;50.22;14.2;;
03/16/2017 15:00;9.49;0.38;85.02;3.07;862,73;58.23;14.56;;
03/16/2017 16:00;8.74;1.07;83.93;3.03;862,71;46.82;13.04;;
03/16/2017 17:00;9.69;-0.97;119.79;6.23;862,63;127.22;17.16;;
03/16/2017 18:00;9.6;-0.98;136.43;4.35;862,77;38.62;12.05;;
03/16/2017 19:00;8.32;-0.99;127.19;2.93;862,85;30.65;12.19;;
03/16/2017 20:00;7.36;-0.9;113.95;1.75;863,03;35.71;12.56;;
03/16/2017 21:00;7.39;-0.8;112.18;2.93;863,01;32.8;12.54;;
03/16/2017 22:00;7.19;-0.3;121.43;2.5;863,15;31.38;12.27;;
03/16/2017 23:00;6.38;-0.17;257.8;0.8;863,29;43.01;17.86;;
03/17/2017 00:00;6.11;0.38;280.66;1.28;863,57;45.2;18.6;;
03/17/2017 01:00;5.98;0.6;288.16;1;863,86;45.53;19.07;;
03/17/2017 02:00;5.84;-0.18;172.7;1.02;863,87;31.28;14.33;;
03/17/2017 03:00;5.86;-1.14;175.61;1.32;864,15;24.28;11.57;;
03/17/2017 04:00;4.96;-0.84;227.59;1.08;864,16;26.8;12.62;;
03/17/2017 05:00;3.32;-0.13;245.27;0.87;863,93;29.11;13.59;;
03/17/2017 06:00;3.28;-0.02;192.71;1.61;863,42;24.39;12.29;;
03/17/2017 07:00;2.94;-0.29;173.62;1.14;862,91;24.54;12.55;;
03/17/2017 08:00;2.6;-0.87;149.88;1.21;862,50;25.37;11.78;;
03/17/2017 09:00;3.71;-0.79;264.6;1.07;862,56;28.7;11.99;;
03/17/2017 10:00;4.53;-0.73;242.55;0.83;862,68;31.43;12.96;;
03/17/2017 11:00;4.98;-0.62;256;1.24;862,98;31.27;14.19;;
03/17/2017 12:00;5.98;-0.11;268.05;1.45;863,22;34.41;14.19;;
03/17/2017 13:00;7.29;-0.44;187.89;2.73;863,59;31.74;13.71;;
03/17/2017 14:00;8.36;-1.26;175.5;3.4;864,27;30.96;13.13;;
03/17/2017 15:00;8.92;-2.75;191.22;2.92;864,76;32.73;12.58;;
03/17/2017 16:00;8.41;-3.4;189.35;3.51;864,88;29.01;13.5;;
03/17/2017 17:00;9.06;-3.9;187.89;3.41;864,91;27.2;12.64;;
03/17/2017 18:00;8.98;-5.03;181.26;3.09;865,07;26.99;12.27;;
03/17/2017 19:00;7.48;-6.16;201.36;2.36;865,15;27.6;12.82;;
03/17/2017 20:00;6.26;-5.38;226.58;0.61;864,89;34.15;13.42;;
03/17/2017 21:00;5.34;-5.54;151.72;0.61;864,76;43.06;14.53;;
03/17/2017 22:00;5.46;-5.44;129.32;1.57;864,84;34.82;13.28;;
03/17/2017 23:00;5.66;-4.08;122.4;3.12;865,06;28.4;12.62;;
03/18/2017 00:00;5.34;-3.78;116.01;3.01;865,43;29.6;13.12;;
03/18/2017 01:00;5.49;-4.03;132.9;1.63;865,75;28.86;13.07;;
03/18/2017 02:00;5.1;-4.19;261.47;0.73;865,92;33.58;14.21;;
03/18/2017 03:00;4.92;-4.02;295.62;0.72;866,00;32.98;14.99;;
03/18/2017 04:00;5.03;-4.51;29.97;0.95;865,71;31.84;14.41;;
03/18/2017 05:00;4.77;-4.77;48.75;1.69;864,92;29.64;13.41;;
03/18/2017 06:00;4.52;-4.23;38.82;2.23;864,36;28.9;13.51;;
03/18/2017 07:00;4.6;-3.99;42.46;1.94;863,62;45.38;15.16;;
03/18/2017 08:00;4.93;-3.21;43.53;1.89;862,78;48.31;16.35;;
03/18/2017 09:00;5.03;-2.49;35.27;2.49;862,37;45.68;16.27;;
03/18/2017 10:00;5.69;-2.08;32.63;2.34;862,15;48.5;16.98;;
03/18/2017 11:00;6.59;-1.37;49.43;1.16;862,11;54.17;16.69;;
03/18/2017 12:00;7.15;-0.57;176.72;0.88;862,09;45.72;15.49;;
03/18/2017 13:00;8.05;0.41;129.44;1.72;862,51;47.74;13.65;;
03/18/2017 14:00;9.39;0.72;149.7;4.69;862,95;73;14.88;;
03/18/2017 15:00;10.24;0.18;153.74;6.45;863,14;99.67;16.74;;
03/18/2017 16:00;10.2;-0.29;153.58;6.84;863,09;90.91;15.07;;
03/18/2017 17:00;10.01;-0.1;155.58;5.73;862,81;44.03;12.85;;
03/18/2017 18:00;9.8;0.02;156.61;7.21;862,59;66.98;14.05;;
03/18/2017 19:00;9.08;0.3;156.42;7.03;862,40;51.35;13.08;;
03/18/2017 20:00;8.91;-0.27;156.45;6.55;861,90;68.42;14.45;;
03/18/2017 21:00;9.24;-0.33;154.61;6.27;861,52;47.12;13.3;;
03/18/2017 22:00;9.32;-0.01;149.39;5.25;861,59;38.09;13.85;;
03/18/2017 23:00;9.19;0.23;155.11;5.03;861,63;38.15;14.77;;
03/19/2017 00:00;9.27;0.49;156.79;4.03;861,84;44.91;16.49;;
03/19/2017 01:00;9.27;1.23;156.38;3.86;862,23;53.25;18.85;;
03/19/2017 02:00;9.42;1.39;151.71;3.55;862,44;51.38;18.42;;
03/19/2017 03:00;9.45;1.2;133.95;2.89;862,53;42.28;16.56;;
03/19/2017 04:00;8.86;2;164.59;2.13;862,49;40.72;15.71;;
03/19/2017 05:00;7.58;3.01;265.6;1.88;862,78;39.3;15.75;;
03/19/2017 06:00;7.54;3.03;320.12;1.49;862,38;42.39;16.6;;
